==> connecting to <LAN_IP>:5555
==> capturing device facts
==> stopping prior instance + clearing logcat
==> launching soak: tiles=6 pool=live resolution=auto
==> streaming events to docs/findings/runs/long-soak-6t-live-upstairs-v3-20260531-2229/events.log
==> running for 118800 seconds (Ctrl+C aborts early)
[2026-06-01 02:25:47] pss=126.4MB java=29676KB native=23492KB graphics=4772KB
[2026-06-01 02:26:48] pss=127.3MB java=29712KB native=24416KB graphics=4768KB
[2026-06-01 02:27:48] pss=123.5MB java=29272KB native=20960KB graphics=4768KB
[2026-06-01 02:28:49] pss=123.4MB java=28944KB native=21140KB graphics=4776KB
[2026-06-01 02:29:50] pss=125.1MB java=28540KB native=23292KB graphics=4768KB
[2026-06-01 02:30:50] pss=125.1MB java=29800KB native=22080KB graphics=4772KB
[2026-06-01 02:31:51] pss=123.6MB java=28288KB native=22052KB graphics=4768KB
[2026-06-01 02:32:52] pss=125.5MB java=29352KB native=22932KB graphics=4768KB
[2026-06-01 02:33:52] pss=124.2MB java=28184KB native=22788KB graphics=4760KB
[2026-06-01 02:34:53] pss=124.7MB java=28536KB native=22952KB graphics=4768KB
[2026-06-01 02:35:53] pss=124.4MB java=28152KB native=22976KB graphics=4772KB
[2026-06-01 02:36:54] pss=123.0MB java=28440KB native=21340KB graphics=4772KB
[2026-06-01 02:37:55] pss=123.3MB java=29012KB native=20948KB graphics=4772KB
[2026-06-01 02:38:55] pss=124.3MB java=29812KB native=21252KB graphics=4772KB
[2026-06-01 02:39:56] pss=124.6MB java=28644KB native=22644KB graphics=4772KB
[2026-06-01 02:40:56] pss=124.3MB java=28288KB native=22740KB graphics=4768KB
[2026-06-01 02:41:57] pss=122.8MB java=28504KB native=20940KB graphics=4772KB
[2026-06-01 02:42:58] pss=123.2MB java=29220KB native=20696KB graphics=4772KB
[2026-06-01 02:43:58] pss=122.7MB java=28580KB native=20836KB graphics=4768KB
[2026-06-01 02:44:59] pss=126.8MB java=29924KB native=23684KB graphics=4772KB
[2026-06-01 02:46:00] pss=122.4MB java=28416KB native=20624KB graphics=4768KB
[2026-06-01 02:47:00] pss=125.4MB java=29040KB native=23084KB graphics=4760KB
[2026-06-01 02:48:01] pss=123.4MB java=28268KB native=21776KB graphics=4780KB
[2026-06-01 02:49:01] pss=122.4MB java=28200KB native=20864KB graphics=4768KB
[2026-06-01 02:50:02] pss=125.9MB java=29508KB native=23184KB graphics=4768KB
[2026-06-01 02:51:03] pss=124.4MB java=28388KB native=22724KB graphics=4768KB
[2026-06-01 02:52:03] pss=125.9MB java=29260KB native=23372KB graphics=4768KB
[2026-06-01 02:53:04] pss=122.6MB java=28408KB native=20840KB graphics=4768KB
[2026-06-01 02:54:05] pss=122.8MB java=28592KB native=20916KB graphics=4768KB
[2026-06-01 02:55:05] pss=122.9MB java=28572KB native=21016KB graphics=4772KB
[2026-06-01 02:56:06] pss=125.8MB java=29008KB native=23632KB graphics=4772KB
[2026-06-01 02:57:06] pss=124.3MB java=27956KB native=23068KB graphics=4772KB
[2026-06-01 02:58:07] pss=122.7MB java=28444KB native=20972KB graphics=4768KB
[2026-06-01 02:59:08] pss=124.9MB java=28684KB native=22976KB graphics=4780KB
[2026-06-01 03:00:08] pss=126.3MB java=29548KB native=23544KB graphics=4768KB
[2026-06-01 03:01:09] pss=125.0MB java=29500KB native=22308KB graphics=4768KB
[2026-06-01 03:02:10] pss=122.3MB java=28240KB native=20796KB graphics=4772KB
[2026-06-01 03:03:10] pss=125.0MB java=28876KB native=22852KB graphics=4768KB
[2026-06-01 03:04:11] pss=125.3MB java=29740KB native=22364KB graphics=4768KB
[2026-06-01 03:05:11] pss=123.5MB java=29220KB native=21028KB graphics=4768KB
[2026-06-01 03:06:12] pss=126.6MB java=29964KB native=23408KB graphics=4768KB
[2026-06-01 03:07:13] pss=124.6MB java=28548KB native=22792KB graphics=4768KB
[2026-06-01 03:08:13] pss=124.3MB java=28316KB native=22740KB graphics=4768KB
[2026-06-01 03:09:14] pss=124.9MB java=28416KB native=23248KB graphics=4756KB
[2026-06-01 03:10:15] pss=122.4MB java=28040KB native=21032KB graphics=4772KB
[2026-06-01 03:11:15] pss=124.6MB java=28368KB native=22992KB graphics=4768KB
[2026-06-01 03:12:16] pss=121.8MB java=28340KB native=20156KB graphics=4768KB
[2026-06-01 03:13:16] pss=122.7MB java=28264KB native=21152KB graphics=4768KB
[2026-06-01 03:14:17] pss=122.9MB java=28484KB native=21060KB graphics=4772KB
[2026-06-01 03:15:18] pss=126.1MB java=29332KB native=23496KB graphics=4772KB
